Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,WD121KRYZ,WD,Gold 12TB (2017),1,114,294,https://hdd.userbenchmark.com/SpeedTest/391336/WDC-WD121KRYZ-01
HDD,WD101KRYZ,WD,Gold 10TB (2016),2,112,533,https://hdd.userbenchmark.com/SpeedTest/171115/WDC-WD101KRYZ-01JPDB0
HDD,WD8003FRYZ,WD,Gold 8TB (256MB Cache 2017),3,106,316,https://hdd.userbenchmark.com/SpeedTest/388081/WDC-WD8003FRYZ-01JPDB1
HDD,WD6002FRYZ,WD,Gold 6TB (2016) ,4,102,950,https://hdd.userbenchmark.com/SpeedTest/167511/WDC-WD6002FRYZ-01WD5
HDD,WD6002FFWX,WD,Red Pro 6TB (2015),5,102,554,https://hdd.userbenchmark.com/SpeedTest/139230/WDC-WD6002FFWX-68TZ4N0
HDD,WD6002FZWX,WD,Black 6TB (2016),6,99.6,3323,https://hdd.userbenchmark.com/WD-Black-6TB-2016/Rating/3927
HDD,WD8002FRYZ,WD,Gold 8TB (128MB Cache 2016),7,96.8,130,https://hdd.userbenchmark.com/SpeedTest/226349/WDC-WD8002FRYZ-01FF2B0
HDD,ST3000DM008,Seagate,Barracuda 3TB (2016),8,96.4,49189,https://hdd.userbenchmark.com/Seagate-Barracuda-3TB-2016/Rating/3898
HDD,WD1000DHTZ,WD,VelociRaptor 1TB,9,95.6,4151,https://hdd.userbenchmark.com/WD-VelociRaptor-1TB/Rating/1389
HDD,ST1000DM010,Seagate,Barracuda 1TB (2016),10,94.1,363723,https://hdd.userbenchmark.com/Seagate-Barracuda-1TB-2016/Rating/3896
HDD,ST2000DM006,Seagate,Barracuda 2TB (2016),11,94,245731,https://hdd.userbenchmark.com/Seagate-Barracuda-2TB-2016/Rating/3897
HDD,WD6001FZWX,WD,Black 6TB (2015),12,93.9,3131,https://hdd.userbenchmark.com/WD-Black-6TB-2015/Rating/3519
HDD,0S03839,HGST,Deskstar NAS 6TB,13,93.9,587,https://hdd.userbenchmark.com/SpeedTest/22222/HGST-HDN726060ALE610
HDD,WD5000BHTZ,WD,VelociRaptor 2.5" 500GB,14,93.4,204,https://hdd.userbenchmark.com/SpeedTest/11902/WDC-WD5000BHTZ-04JCPV1
HDD,WD4004FZWX,WD,Black 4TB (2016),15,92.6,6818,https://hdd.userbenchmark.com/WD-Black-4TB-2016/Rating/3908
HDD,0F23267,HGST,Ultrastar He8 Helium 8TB,16,92.3,431,https://hdd.userbenchmark.com/SpeedTest/29773/HGST-HUH728080ALE600
HDD,0F23668,HGST,Ultrastar He8 Helium 8TB,16,92.3,431,https://hdd.userbenchmark.com/SpeedTest/29773/HGST-HUH728080ALE600
HDD,WD100EFAX,WD,Red 10TB (2017),17,92.2,703,https://hdd.userbenchmark.com/SpeedTest/324807/WDC-WD100EFAX-68LHPN0
HDD,ST4000VN008,Seagate,IronWolf 4TB (2016),18,91.9,4307,https://hdd.userbenchmark.com/Seagate-IronWolf-4TB-2016/Rating/3906
HDD,WD4002FYYZ,WD,Gold 4TB (2016),19,91.5,1962,https://hdd.userbenchmark.com/SpeedTest/147091/WDC-WD4002FYYZ-01B7CB0
HDD,HUS156045VLS600,Hitachi,UltraStar 15K600 450GB,20,91.3,62,https://hdd.userbenchmark.com/SpeedTest/9674/HITACHI-HUS156045VLS600
HDD,ST2000DM008,Seagate,Barracuda 2TB (2018),21,91.2,42162,https://hdd.userbenchmark.com/SpeedTest/466743/ST2000DM008-2FR102
HDD,WD2005FBYZ,WD,Gold 2TB (2016),22,90.7,1822,https://hdd.userbenchmark.com/SpeedTest/206650/WDC-WD2005FBYZ-01YCBB1
HDD,ST5000DM002,Seagate,Desktop HDD 5TB (2015),23,90.5,172,https://hdd.userbenchmark.com/SpeedTest/123827/ST5000DM002-1XY17X
HDD,ST3000VX000,Seagate,Video SV35.6 Series 3TB,24,90.3,3132,https://hdd.userbenchmark.com/SpeedTest/4903/ST3000VX000-9YW166
HDD,WD80EFAX,WD,Red 8TB (2017),25,90,1594,https://hdd.userbenchmark.com/SpeedTest/314696/WDC-WD80EFAX-68LHPN0
HDD,HDWE150XZSTA,Toshiba,X300 5TB,26,90,5207,https://hdd.userbenchmark.com/Toshiba-X300-5TB/Rating/3593
HDD,HDWE150EZSTA,Toshiba,X300 5TB,26,90,5207,https://hdd.userbenchmark.com/Toshiba-X300-5TB/Rating/3593
HDD,ST4000VX007,Seagate,SkyHawk 4TB (2016),27,89.9,2032,https://hdd.userbenchmark.com/SpeedTest/215593/ST4000VX007-2DT166
HDD,ST6000DM001,Seagate,Desktop HDD 6TB (2015),28,89.9,516,https://hdd.userbenchmark.com/SpeedTest/36984/ST6000DM001-1XY17Z
HDD,ST2000DM001,Seagate,Barracuda 7200.14 2TB,29,89.8,434084,https://hdd.userbenchmark.com/Seagate-Barracuda-720014-2TB/Rating/1619
HDD,ST3300657SS,Seagate,Cheetah 15K.7 SAS 300GB,30,89.7,659,https://hdd.userbenchmark.com/SpeedTest/9679/SEAGATE-ST3300657SS
HDD,WD5001FZWX,WD,Black 5TB (2015),31,89.7,4072,https://hdd.userbenchmark.com/WD-Black-5TB-2015/Rating/3907
HDD,HDWD120XZSTA,Toshiba,P300 2TB,32,89.7,37578,https://hdd.userbenchmark.com/Toshiba-P300-2TB/Rating/3590
HDD,HDWD120EZSTA,Toshiba,P300 2TB,32,89.7,37578,https://hdd.userbenchmark.com/Toshiba-P300-2TB/Rating/3590
HDD,HDWD120UZSVA,Toshiba,P300 2TB,32,89.7,37578,https://hdd.userbenchmark.com/Toshiba-P300-2TB/Rating/3590
HDD,ST1000VX000,Seagate,Video SV35.6 Series 1TB,33,89.6,8509,https://hdd.userbenchmark.com/SpeedTest/6250/ST1000VX-ST1000VX000-1CU1
HDD,ST3000DM001,Seagate,Barracuda 7200.14 3TB,34,89.5,127122,https://hdd.userbenchmark.com/Seagate-Barracuda-720014-3TB/Rating/1374
HDD,WD5000HHTZ,WD,VelociRaptor 500GB,35,89.2,4598,https://hdd.userbenchmark.com/SpeedTest/1434/WDC-WD5000HHTZ-04N21V0
HDD,HDWE160XZSTA,Toshiba,X300 6TB,36,88.4,2501,https://hdd.userbenchmark.com/Toshiba-X300-6TB/Rating/3594
HDD,HDWE160EZSTA,Toshiba,X300 6TB,36,88.4,2501,https://hdd.userbenchmark.com/Toshiba-X300-6TB/Rating/3594
HDD,ST2000VX000,Seagate,Video SV35.6 Series 2TB,37,88.4,6703,https://hdd.userbenchmark.com/Seagate-Video-SV356-Series-2TB/Rating/1816
HDD,WD1005FBYZ,WD,Gold 1TB (2016),38,88.4,1418,https://hdd.userbenchmark.com/SpeedTest/204853/WDC-WD1005FBYZ-01YCBB1
HDD,HDWD130XZSTA,Toshiba,P300 3TB,39,88,29967,https://hdd.userbenchmark.com/Toshiba-P300-3TB/Rating/3591
HDD,HDWD130EZSTA,Toshiba,P300 3TB,39,88,29967,https://hdd.userbenchmark.com/Toshiba-P300-3TB/Rating/3591
HDD,HDWD130UZSVA,Toshiba,P300 3TB,39,88,29967,https://hdd.userbenchmark.com/Toshiba-P300-3TB/Rating/3591
HDD,ST1000DM003,Seagate,Barracuda 7200.14 1TB,40,87.5,795269,https://hdd.userbenchmark.com/Seagate-Barracuda-720014-1TB/Rating/1849
HDD,ST6000DX000,Seagate,Desktop HDD 6TB (2014),41,87.4,716,https://hdd.userbenchmark.com/SpeedTest/12188/ST6000DX000-1H217Z
HDD,WD2003FZEX,WD,Black 2TB (2013),42,86.7,70037,https://hdd.userbenchmark.com/WD-Black-2TB-2013/Rating/1821
HDD,HDWE140XZSTA,Toshiba,X300 4TB,43,86.6,8245,https://hdd.userbenchmark.com/Toshiba-X300-4TB/Rating/3592
HDD,HDWE140EZSTA,Toshiba,X300 4TB,43,86.6,8245,https://hdd.userbenchmark.com/Toshiba-X300-4TB/Rating/3592
HDD,ST2000NM0033,Seagate,Constellation ES.3 2TB,44,86.5,1542,https://hdd.userbenchmark.com/SpeedTest/12036/ST2000NM0033-9ZM175
HDD,ST2000DX002,Seagate,FireCuda SSHD 2TB (2016),45,86.5,60511,https://hdd.userbenchmark.com/Seagate-FireCuda-SSHD-2TB-2016/Rating/3903
HDD,ST500DM009,Seagate,Barracuda 500GB (2016),46,86.5,3608,https://hdd.userbenchmark.com/Seagate-Barracuda-500GB-2016/Rating/3909
HDD,PH3500U-1I72,Toshiba,MD04ACA500 5TB,47,86.5,1928,https://hdd.userbenchmark.com/Toshiba-MD04ACA500-5TB/Rating/3526
HDD,PH3600U-1I72,Toshiba,MD04ACA600 6TB,48,86.4,267,https://hdd.userbenchmark.com/SpeedTest/35546/TOSHIBA-MD04ACA600
HDD,WD3001FFSX,WD,Red Pro 3TB (2014),49,86.3,288,https://hdd.userbenchmark.com/SpeedTest/27132/WDC-WD3001FFSX-68JNUN0
HDD,ST2000NC001,Seagate,Constellation CS 2TB,50,86.1,335,https://hdd.userbenchmark.com/SpeedTest/10959/ST2000NC001-1DY164
HDD,ST3000NC002,Seagate,Constellation CS 3TB,51,86,336,https://hdd.userbenchmark.com/SpeedTest/5929/ST3000NC002-1DY166
HDD,WD2500HHTZ,WD,VelociRaptor 250GB,52,85.9,1696,https://hdd.userbenchmark.com/SpeedTest/139/WDC-WD2500HHTZ-04N21V0
HDD,ST4000DM005,Seagate,Barracuda 4TB (2016),53,85.8,17792,https://hdd.userbenchmark.com/Seagate-Barracuda-4TB-2016/Rating/3899
HDD,WD60EFAX,WD,Red 6TB (2019),54,85.5,26,https://hdd.userbenchmark.com/SpeedTest/748440/WDC-WD60EFAX-68SHWN0
HDD,HDWD110XZSTA,Toshiba,P300 1TB,55,85.5,96681,https://hdd.userbenchmark.com/Toshiba-P300-1TB/Rating/3589
HDD,HDWD110EZSTA,Toshiba,P300 1TB,55,85.5,96681,https://hdd.userbenchmark.com/Toshiba-P300-1TB/Rating/3589
HDD,HDWD110UZSVA,Toshiba,P300 1TB,55,85.5,96681,https://hdd.userbenchmark.com/Toshiba-P300-1TB/Rating/3589
HDD,0S03835,HGST,Deskstar NAS 5TB,56,85.4,373,https://hdd.userbenchmark.com/SpeedTest/36844/HGST-HDN726050ALE610
HDD,PH3400U-1I72,Toshiba,MD04ACA400 4TB,57,84.7,5212,https://hdd.userbenchmark.com/Toshiba-MD04ACA400-4TB/Rating/3202
HDD,,Toshiba,DT01ACA300 3TB,58,84.7,49752,https://hdd.userbenchmark.com/Toshiba-DT01ACA300-3TB/Rating/2735
HDD,ST3000VX010,Seagate,SkyHawk 3TB (2016),59,84.4,749,https://hdd.userbenchmark.com/SpeedTest/237204/ST3000VX010-2E3166
HDD,ST2000VN004,Seagate,IronWolf 2TB (2016),60,84.4,1720,https://hdd.userbenchmark.com/SpeedTest/245098/ST2000VN004-2E4164
HDD,ST3000VN007,Seagate,IronWolf 3TB (2016),61,84.2,1169,https://hdd.userbenchmark.com/Seagate-IronWolf-3TB-2016/Rating/3905
HDD,,Toshiba,DT01ACA200 2TB,62,84.1,152582,https://hdd.userbenchmark.com/Toshiba-DT01ACA200-2TB/Rating/2736
HDD,ST1000NM0033,Seagate,Constellation ES.3 1TB,63,84,4301,https://hdd.userbenchmark.com/SpeedTest/7297/ST1000NM0033-9ZM173
HDD,ST2000DX001,Seagate,Desktop SSHD 2TB,64,83.5,51602,https://hdd.userbenchmark.com/Seagate-Desktop-SSHD-2TB/Rating/1783
HDD,STCL2000400,Seagate,Desktop SSHD 2TB,64,83.5,51602,https://hdd.userbenchmark.com/Seagate-Desktop-SSHD-2TB/Rating/1783
HDD,WD4001FFSX,WD,Red Pro 4TB (2014),65,83.3,300,https://hdd.userbenchmark.com/WD-Red-Pro-4TB-2014/Rating/2664
HDD,WD40EZRZ,WD,Blue 4TB (2015),66,83,37445,https://hdd.userbenchmark.com/WD-Blue-4TB-2015/Rating/3523
HDD,WD10EZEX,WD,Blue 1TB (2012),67,83,1390938,https://hdd.userbenchmark.com/WD-Blue-1TB-2012/Rating/1779
HDD,WD1003FZEX,WD,Black 1TB (2013),68,82.9,132551,https://hdd.userbenchmark.com/WD-Black-1TB-2013/Rating/1822
HDD,WD80PURZ,WD,Purple Surveillance 8TB (2017),69,82.9,96,https://hdd.userbenchmark.com/SpeedTest/382445/WDC-WD80PURZ-85YNPY0
HDD,ST1000DX001,Seagate,Desktop SSHD 1TB,70,82,58151,https://hdd.userbenchmark.com/Seagate-Desktop-SSHD-1TB/Rating/1784
HDD,ST1000DX002,Seagate,FireCuda SSHD 1TB (2016),71,82,24652,https://hdd.userbenchmark.com/Seagate-FireCuda-SSHD-1TB-2016/Rating/3902
HDD,WD60PURZ,WD,Purple Surveillance 6TB (2017),72,81.7,326,https://hdd.userbenchmark.com/SpeedTest/342114/WDC-WD60PURZ-85ZUFY1
HDD,ST1000VN002,Seagate,IronWolf 1TB (2016),73,81.3,649,https://hdd.userbenchmark.com/Seagate-IronWolf-1TB-2016/Rating/3904
HDD,WD3003FZEX,WD,Black 3TB (2013),74,80.5,10279,https://hdd.userbenchmark.com/SpeedTest/5002/WDC-WD3003FZEX-00Z4SA0
HDD,,Toshiba,DT01ACA100 1TB,75,80.5,391639,https://hdd.userbenchmark.com/Toshiba-DT01ACA100-1TB/Rating/2737
HDD,WD4000F9YZ,WD,Se 4TB,76,80.4,913,https://hdd.userbenchmark.com/WD-Se-4TB/Rating/1823
HDD,WD3000FYYZ,WD,Re 3TB (2012),77,80.4,729,https://hdd.userbenchmark.com/WD-Re-3TB-2012/Rating/2665
HDD,,Hitachi,HDS723030BLE640 3TB,78,80.1,533,https://hdd.userbenchmark.com/SpeedTest/4601/Hitachi-HDS723030BLE640
HDD,WD5003AZEX,WD,Black 500GB (2012),79,80,13883,https://hdd.userbenchmark.com/SpeedTest/2070/WDC-WD5003AZEX-00K1GA0
HDD,WD40PURZ,WD,Purple Surveillance 4TB (2017),80,79.9,1876,https://hdd.userbenchmark.com/SpeedTest/433989/WDC-WD40PURZ-85T
HDD,WD4000FYYZ,WD,Re 4TB (2012),81,79.9,1224,https://hdd.userbenchmark.com/SpeedTest/1815/WDC-WD4000FYYZ-01UL1B0
HDD,ST2000VX008,Seagate,SkyHawk 2TB (2016),82,79.7,2252,https://hdd.userbenchmark.com/SpeedTest/211060/ST2000VX008-2E3164
HDD,,Seagate,ST4000DM 000-1CD168 4TB,83,79.3,11,https://hdd.userbenchmark.com/SpeedTest/2310/ST4000DM-000-1CD168
HDD,ST10000VX0004,Seagate,SkyHawk 10TB (2016),84,79.3,34,https://hdd.userbenchmark.com/SpeedTest/192288/ST10000VX0004-1ZE101
HDD,ST1000VX005,Seagate,SkyHawk 1TB (2016),85,79.2,2247,https://hdd.userbenchmark.com/SpeedTest/225246/ST1000VX005-2EZ102
HDD,ST8000VX0022,Seagate,SkyHawk 8TB (2016),86,79.1,34,https://hdd.userbenchmark.com/SpeedTest/228255/ST8000VX-ST8000VX0022-2EJ
HDD,WD40EFRX,WD,Red 4TB (2013),87,78.9,21377,https://hdd.userbenchmark.com/WD-Red-4TB-2013/Rating/3525
HDD,ST10000VN0004,Seagate,IronWolf 10TB (2016),88,78.6,66,https://hdd.userbenchmark.com/SpeedTest/161315/ST10000VN0004-1ZD101
HDD,PH3300U-1I72,Toshiba,MD04ACA300 3TB,89,78.4,93,https://hdd.userbenchmark.com/SpeedTest/31118/TOSHIBA-MD04ACA300
HDD,HDWD105XZSTA,Toshiba,HDWD105 500GB,90,78.3,3813,https://hdd.userbenchmark.com/SpeedTest/67919/TOSHIBA-HDWD105
HDD,HDWD105EZSTA,Toshiba,HDWD105 500GB,90,78.3,3813,https://hdd.userbenchmark.com/SpeedTest/67919/TOSHIBA-HDWD105
HDD,HDWD105UZSVA,Toshiba,HDWD105 500GB,90,78.3,3813,https://hdd.userbenchmark.com/SpeedTest/67919/TOSHIBA-HDWD105
HDD,WD4003FZEX,WD,Black 4TB (2013),91,78.3,11168,https://hdd.userbenchmark.com/SpeedTest/3505/WDC-WD4003FZEX-00Z4SA0
HDD,ST4000VN000,Seagate,NAS HDD 4TB,92,78.2,2205,https://hdd.userbenchmark.com/Seagate-NAS-HDD-4TB/Rating/2669
HDD,WD1002F9YZ,WD,Se 1TB (2013),93,78.1,1052,https://hdd.userbenchmark.com/SpeedTest/11078/WDC-WD1002F9YZ-09H1JL0
HDD,,Seagate,ST2000VM003-1CT164 2TB,94,77.6,6752,https://hdd.userbenchmark.com/SpeedTest/7562/ST2000VM003-1CT164
HDD,,Seagate,ST1500DM003-9YN16G 1.5TB,95,77.6,3417,https://hdd.userbenchmark.com/SpeedTest/2739/ST1500DM003-9YN16G
HDD,WD60EZRZ,WD,Blue 6TB (2015),96,77.6,4028,https://hdd.userbenchmark.com/WD-Blue-6TB-2015/Rating/3910
HDD,,Hitachi,HDS723020BLE640 2TB,97,77.4,1552,https://hdd.userbenchmark.com/SpeedTest/1260/Hitachi-HDS723020BLE640
HDD,WD60EFRX,WD,Red 6TB (2014),98,77.1,5705,https://hdd.userbenchmark.com/WD-Red-6TB-2014/Rating/2663
HDD,WD3001FAEX,WD,Black 3TB (2012),99,77.1,867,https://hdd.userbenchmark.com/SpeedTest/8039/WDC-WD3001FAEX-00MJRA0
HDD,ST2000VN000,Seagate,NAS HDD 2TB,100,77.1,2178,https://hdd.userbenchmark.com/SpeedTest/9942/ST2000VN000-1H3164
HDD,ST4000DM000,Seagate,Desktop HDD 4TB (2013),101,77,33677,https://hdd.userbenchmark.com/Seagate-Desktop-HDD-4TB-2013/Rating/1598
HDD,WD2000FYYZ,WD,Re 2TB (2012),102,76.5,2840,https://hdd.userbenchmark.com/SpeedTest/1402/WDC-WD2000FYYZ-5
HDD,WD50EFRX,WD,Red 5TB (2014),103,76.3,528,https://hdd.userbenchmark.com/WD-Red-5TB-2014/Rating/3524
HDD,WD80EFZX,WD,Red 8TB (2016),104,76.1,1679,https://hdd.userbenchmark.com/SpeedTest/124577/WDC-WD80EFZX-68UW8N0
HDD,,WD,WD5000AZLX-00K4KA0 500GB,105,75.8,15817,https://hdd.userbenchmark.com/SpeedTest/5409/WDC-WD5000AZLX-00K4KA0
HDD,HUS724020ALA640,Hitachi,UltraStar 7K4000 2TB,106,75.3,1267,https://hdd.userbenchmark.com/SpeedTest/10357/HGST-HUS724020ALA640
HDD,ST3000VN000,Seagate,NAS HDD 3TB,107,75.1,1562,https://hdd.userbenchmark.com/SpeedTest/3909/ST3000VN000-1H4167
HDD,WD2001FFSX,WD,Red Pro 2TB (2014),108,75,397,https://hdd.userbenchmark.com/SpeedTest/25063/WDC-WD2001FFSX-68JNU
HDD,HUS724030ALE640,Hitachi,UltraStar 7K4000 3TB,109,74.5,32,https://hdd.userbenchmark.com/SpeedTest/14588/Hitachi-HUS724030ALE640
HDD,WD30EZRZ,WD,Blue 3TB (2015),110,74.4,31216,https://hdd.userbenchmark.com/WD-Blue-3TB-2015/Rating/3522
HDD,WD60EZRX,WD,Green 6TB (2014),111,73.8,2227,https://hdd.userbenchmark.com/WD-Green-6TB-2014/Rating/3518
HDD,WD50EZRX,WD,Green 5TB (2014),112,73.7,910,https://hdd.userbenchmark.com/WD-Green-5TB-2014/Rating/3517
HDD,ST12000VN0007,Seagate,IronWolf 12TB (2017),113,73.2,11,https://hdd.userbenchmark.com/SpeedTest/408715/ST12000VN0007-2GS116
HDD,WD4001FAEX,WD,Black 4TB (2012),114,73,2427,https://hdd.userbenchmark.com/WD-Black-4TB-2012/Rating/1599
HDD,,Seagate,ST1000VM002-1CT162 1TB,115,72.9,11371,https://hdd.userbenchmark.com/SpeedTest/11140/ST1000VM002-1CT162
HDD,,Toshiba,DT01ACA050 500GB,116,72.9,83011,https://hdd.userbenchmark.com/SpeedTest/1379/TOSHIBA-DT01ACA050
HDD,0S03664,HGST,Deskstar NAS 4TB,117,72.6,3633,https://hdd.userbenchmark.com/HGST-Deskstar-NAS-4TB/Rating/1971
HDD,,Hitachi,HDS724040ALE640 4TB,118,72.2,3187,https://hdd.userbenchmark.com/SpeedTest/1070/HGST-HDS724040ALE640
HDD,ST4000DX001,Seagate,Desktop SSHD 4TB,119,72.1,10473,https://hdd.userbenchmark.com/Seagate-Desktop-SSHD-4TB/Rating/2668
HDD,STCL4000400,Seagate,Desktop SSHD 4TB,119,72.1,10473,https://hdd.userbenchmark.com/Seagate-Desktop-SSHD-4TB/Rating/2668
HDD,HDWA130XZSTA,Toshiba,E300 3TB,120,72.1,688,https://hdd.userbenchmark.com/Toshiba-E300-3TB/Rating/3596
HDD,HDWA130EZSTA,Toshiba,E300 3TB,120,72.1,688,https://hdd.userbenchmark.com/Toshiba-E300-3TB/Rating/3596
HDD,,Hitachi,HDS721010DLE630 1TB,121,72,10061,https://hdd.userbenchmark.com/SpeedTest/744/Hitachi-HDS721010DLE630
HDD,,Seagate,ST33000650NS 3TB,122,71.9,1104,https://hdd.userbenchmark.com/SpeedTest/9344/ST33000650NS
HDD,ST10000DM0004,Seagate,Barracuda Pro 10TB (2016),123,71.4,66,https://hdd.userbenchmark.com/Seagate-Barracuda-Pro-10TB-2016/Rating/3901
HDD,WD40PURX,WD,Purple 4TB (2014),124,71.2,3211,https://hdd.userbenchmark.com/SpeedTest/13618/WDC-WD40PURX-64GVNY0
HDD,WD2000F9YZ,WD,Se 2TB (2013),125,71.1,1005,https://hdd.userbenchmark.com/SpeedTest/11122/WDC-WD2000F9YZ-0
HDD,ST8000VN0022,Seagate,IronWolf 8TB (2016),126,70.4,128,https://hdd.userbenchmark.com/SpeedTest/210875/ST8000VN0022-2EL112
HDD,,Hitachi,HUA723030ALA640 3TB,127,70.1,2906,https://hdd.userbenchmark.com/SpeedTest/5187/Hitachi-HUA723030ALA640
HDD,ST3000DM007,Seagate,Barracuda 3TB (2017),128,70,4220,https://hdd.userbenchmark.com/SpeedTest/337813/ST3000DM007-1WY10G
HDD,HDWA120XZSTA,Toshiba,E300 2TB,129,70,884,https://hdd.userbenchmark.com/Toshiba-E300-2TB/Rating/3595
HDD,HDWA120EZSTA,Toshiba,E300 2TB,129,70,884,https://hdd.userbenchmark.com/Toshiba-E300-2TB/Rating/3595
HDD,,WD,WD1500HLHX-01JJPV0 150GB,130,69.7,370,https://hdd.userbenchmark.com/SpeedTest/5038/WDC-WD1500HLHX-01JJPV0
HDD,ST8000DM004,Seagate,Barracuda 8TB (2017),131,69.6,4168,https://hdd.userbenchmark.com/SpeedTest/323996/ST8000DM004-2CX188
HDD,,Seagate,ST2000NM0011 2TB,132,69.6,1698,https://hdd.userbenchmark.com/SpeedTest/3761/ST2000NM0011
HDD,,WD,WD20EURX 2TB,133,69.6,3857,https://hdd.userbenchmark.com/SpeedTest/6121/WDC-WD20EURX-64H
HDD,,Seagate,ST32000645NS 2TB,134,69,530,https://hdd.userbenchmark.com/SpeedTest/9954/Seagate-ST32000645NS
HDD,,Hitachi,HUA723020ALA640 2TB,135,68.9,3144,https://hdd.userbenchmark.com/SpeedTest/8994/Hitachi-HUA723020ALA640
HDD,WD10PURZ,WD,Purple Surveillance 1TB (2017),136,68.8,1972,https://hdd.userbenchmark.com/SpeedTest/310059/WDC-WD10PURZ-85U8XY0
HDD,,WD,WD4500HLHX-01JJPV0 450GB,137,68.5,552,https://hdd.userbenchmark.com/SpeedTest/8988/WDC-WD4500HLHX-01JJPV0
HDD,WD1503FYYS,WD,Re 1.5TB ,138,68.5,84,https://hdd.userbenchmark.com/SpeedTest/14718/WDC-WD1503FYYS-01T8B0
HDD,,Toshiba,DT01ABA300 3TB,139,68.5,2715,https://hdd.userbenchmark.com/SpeedTest/8588/TOSHIBA-DT01ABA300
HDD,,Hitachi,HDS72302 2TB,140,68.3,321,https://hdd.userbenchmark.com/SpeedTest/1223/Hitachi-HDS72302
HDD,ST6000VX0023,Seagate,SkyHawk 6TB (2016),141,68.2,51,https://hdd.userbenchmark.com/SpeedTest/219872/ST6000VX0023-2EF110
HDD,ST4000DM004,Seagate,Barracuda 4TB (2017),142,68,35845,https://hdd.userbenchmark.com/SpeedTest/243570/ST4000DM004-2CV104
HDD,,WD,WD6000BLHX-01V7BV0 600GB,143,67.8,167,https://hdd.userbenchmark.com/SpeedTest/6689/WDC-WD6000BLHX-01V7BV0
HDD,HDS723030ALA640,Hitachi,Deskstar 7K3000 3TB,144,67.8,2620,https://hdd.userbenchmark.com/Hitachi-Deskstar-7K3000-3TB/Rating/1373
HDD,,Hitachi,HDS5C3030BLE630 3TB,145,67.5,569,https://hdd.userbenchmark.com/SpeedTest/8059/Hitachi-HDS5C3030BLE630
HDD,WD20EZRZ,WD,Blue 2TB (2015),146,67.4,112853,https://hdd.userbenchmark.com/WD-Blue-2TB-2015/Rating/3521
HDD,WD10EZRZ,WD,Blue 1TB (2015),147,66.9,24929,https://hdd.userbenchmark.com/WD-Blue-1TB-2015/Rating/3520
HDD,,Seagate,ST33000651AS 3TB,148,66.9,2871,https://hdd.userbenchmark.com/SpeedTest/2159/ST33000651AS
HDD,WD20PURZ,WD,Purple Surveillance 2TB (2017),149,66.6,2508,https://hdd.userbenchmark.com/SpeedTest/306805/WDC-WD20PURZ-85GU6Y0
HDD,WD30EFRX,WD,Red 3TB (2012),150,66.5,34910,https://hdd.userbenchmark.com/WD-Red-3TB-2012/Rating/1386
HDD,WD30PURZ,WD,Purple Surveillance 3TB (2017),151,66.5,713,https://hdd.userbenchmark.com/SpeedTest/329567/WDC-WD30PURZ-85GU6Y0
HDD,WD10EFRX,WD,Red 1TB (2012),152,66.3,19749,https://hdd.userbenchmark.com/SpeedTest/2832/WDC-WD10EFRX-68JCSN0
HDD,,WD,WD6000HLHX-01JJPV0 600GB,153,66.2,3760,https://hdd.userbenchmark.com/SpeedTest/1823/WDC-WD6000HLHX-01JJPV0
HDD,WD2003FYYS,WD,Re 2TB,154,66.2,5808,https://hdd.userbenchmark.com/SpeedTest/3985/WDC-WD2003FYYS-02W0B1
HDD,,Seagate,Expansion Desk 4TB,155,66,5960,https://hdd.userbenchmark.com/SpeedTest/7034/Seagate-Expansion-Desk
HDD,,WD,WD10EURX 1TB,156,65.8,17389,https://hdd.userbenchmark.com/SpeedTest/1122/WDC-WD10EURX-73C57Y0
HDD,WD2002FAEX,WD,Black 2TB (2010),157,65.8,26840,https://hdd.userbenchmark.com/WD-Black-2TB-2010/Rating/1414
HDD,,Seagate,ST500NM0011 500GB,158,65.7,862,https://hdd.userbenchmark.com/SpeedTest/2942/ST500NM0011
HDD,,Hitachi,HUA723020ALA641 2TB,159,65.6,15029,https://hdd.userbenchmark.com/SpeedTest/11019/Hitachi-HUA723020ALA641
HDD,,Samsung,HD103SM 1TB,160,65.6,524,https://hdd.userbenchmark.com/SpeedTest/3901/SAMSUNG-HD103SM
HDD,WD20EZRX,WD,Green 2TB (2012),161,65.5,85324,https://hdd.userbenchmark.com/WD-Green-2TB-2012/Rating/1781
HDD,WD20PURX,WD,Purple 2TB (2014),162,65.4,7869,https://hdd.userbenchmark.com/WD-Purple-2TB-2014/Rating/2662
HDD,,WD,WD1501FASS-00U0B 1.5TB,163,65.2,781,https://hdd.userbenchmark.com/SpeedTest/6711/WDC-WD1501FASS-00U0B
HDD,,WD,WD45 00HLHX-01JJPV0 450GB,164,65.1,47,https://hdd.userbenchmark.com/SpeedTest/7176/WDC-WD45-00HLHX-01JJPV0
HDD,WD20EFRX,WD,Red 2TB (2012),165,65.1,33942,https://hdd.userbenchmark.com/WD-Red-2TB-2012/Rating/1789
HDD,,WD,WD3000HLHX-01JJPV0 300GB,166,65.1,1762,https://hdd.userbenchmark.com/SpeedTest/3987/WDC-WD3000HLHX-01JJPV0
HDD,,Hitachi,HDS5C3020BLE630 2TB,167,65,2355,https://hdd.userbenchmark.com/SpeedTest/7375/Hitachi-HDS5C3020BLE630
